id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc,dev_effort_saving
rick12000@confopt__fbec2fdd__tqdm__alive-progress,rick12000/confopt,fbec2fdd,tqdm,alive-progress,rick12000@confopt__fbec2fdd,tqdm__alive-progress,109,109,True,92,0.8440366972477065,-1,-1,True,107,0.981651376146789,15,0.16304347826086957,False,-1,0.981651376146789,-1,-1.0,0.981651376146789,merge_skipped,,-1,-1.0,-1,-1.0,460,0,
ankane@mapkick.py__7d625d80__flask__sanic,ankane/mapkick.py,7d625d80,flask,sanic,ankane@mapkick.py__7d625d80,flask__sanic,38,38,True,37,0.9736842105263158,-1,-1,False,-1,0.9736842105263158,-1,-1.0,False,-1,0.9736842105263158,-1,-1.0,0.9736842105263158,llmmig,,-1,-1.0,-1,-1.0,12,0,
osmlab@maproulette-python-client__a610f25a__requests__urllib3,osmlab/maproulette-python-client,a610f25a,requests,urllib3,osmlab@maproulette-python-client__a610f25a,requests__urllib3,68,68,True,7,0.10294117647058823,-1,-1,True,10,0.14705882352941177,3,0.42857142857142855,False,-1,0.14705882352941177,-1,-1.0,0.14705882352941177,merge_skipped,,-1,-1.0,-1,-1.0,130,0,
codewithemad@apyrat__de1852d8__requests__httpx,codewithemad/apyrat,de1852d8,requests,httpx,codewithemad@apyrat__de1852d8,requests__httpx,8,7,True,7,0.8571428571428571,-1,-1,False,-1,0.8571428571428571,-1,-1.0,False,-1,0.8571428571428571,-1,-1.0,0.8571428571428571,llmmig,,-1,-1.0,-1,-1.0,6,0,
treasure-data@td-client-python__099f9578__urllib3__aiohttp,treasure-data/td-client-python,099f9578,urllib3,aiohttp,treasure-data@td-client-python__099f9578,urllib3__aiohttp,292,290,True,75,0.25862068965517243,-1,-1,True,0,0.25862068965517243,-75,-1.0,True,76,0.2620689655172414,1,0.013333333333333334,0.2620689655172414,async_transform,,-1,-1.0,-1,-1.0,1119,0,
codewithemad@apyrat__de1852d8__requests__pycurl,codewithemad/apyrat,de1852d8,requests,pycurl,codewithemad@apyrat__de1852d8,requests__pycurl,8,8,True,7,0.875,-1,-1,False,-1,0.875,-1,-1.0,False,-1,0.875,-1,-1.0,0.875,llmmig,,-1,-1.0,-1,-1.0,32,0,
apple@app-store-server-library-python__1202058d__requests__urllib3,apple/app-store-server-library-python,1202058d,requests,urllib3,apple@app-store-server-library-python__1202058d,requests__urllib3,73,73,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,243,0,
infomaniak@certbot-dns-infomaniak__33519931__requests__aiohttp,infomaniak/certbot-dns-infomaniak,33519931,requests,aiohttp,infomaniak@certbot-dns-infomaniak__33519931,requests__aiohttp,11,11,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,208,0,
yihong0618@klingcreator__e567c6a1__requests__urllib3,yihong0618/klingcreator,e567c6a1,requests,urllib3,yihong0618@klingcreator__e567c6a1,requests__urllib3,21,20,True,0,0.0,-1,-1,True,1,0.05,1,1.0,False,-1,0.05,-1,-1.0,0.05,merge_skipped,,-1,-1.0,-1,-1.0,170,0,
icon-project@icon-sdk-python__50c75a50__requests__aiohttp,icon-project/icon-sdk-python,50c75a50,requests,aiohttp,icon-project@icon-sdk-python__50c75a50,requests__aiohttp,134,129,True,69,0.5348837209302325,-1,-1,True,69,0.5348837209302325,0,0.0,True,0,0.5348837209302325,-69,-1.0,0.5348837209302325,llmmig,,-1,-1.0,-1,-1.0,26,0,
bellshade@openseries__59b7a6d7__colorama__termcolor,bellshade/openseries,59b7a6d7,colorama,termcolor,bellshade@openseries__59b7a6d7,colorama__termcolor,186,186,True,186,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,6,0,
jannisborn@paperscraper__fa7c5e26__requests__aiohttp,jannisborn/paperscraper,fa7c5e26,requests,aiohttp,jannisborn@paperscraper__fa7c5e26,requests__aiohttp,47,43,True,23,0.5348837209302325,-1,-1,True,23,0.5348837209302325,0,0.0,True,23,0.5348837209302325,0,0.0,0.5348837209302325,llmmig,,-1,-1.0,-1,-1.0,184,0,
xchwarze@samsung-tv-ws-api__243b6952__requests__httpx,xchwarze/samsung-tv-ws-api,243b6952,requests,httpx,xchwarze@samsung-tv-ws-api__243b6952,requests__httpx,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,12,0,
jannisborn@paperscraper__fa7c5e26__tqdm__progressbar2,jannisborn/paperscraper,fa7c5e26,tqdm,progressbar2,jannisborn@paperscraper__fa7c5e26,tqdm__progressbar2,47,42,True,37,0.8571428571428571,-1,-1,False,-1,0.8571428571428571,-1,-1.0,False,-1,0.8571428571428571,-1,-1.0,0.8571428571428571,llmmig,,-1,-1.0,-1,-1.0,76,0,
juanjosalvador@nyaapy__38df01c2__requests__httpx,juanjosalvador/nyaapy,38df01c2,requests,httpx,juanjosalvador@nyaapy__38df01c2,requests__httpx,4,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,10,0,
lipoja@urlextract__3dec042b__filelock__portalocker,lipoja/urlextract,3dec042b,filelock,portalocker,lipoja@urlextract__3dec042b,filelock__portalocker,179,179,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,True,179,1.0,179,1.0,6,5,0.5454545454545454
goranvrbaski@python-namesilo__4c867e65__requests__urllib3,goranvrbaski/python-namesilo,4c867e65,requests,urllib3,goranvrbaski@python-namesilo__4c867e65,requests__urllib3,32,32,True,9,0.28125,-1,-1,True,30,0.9375,21,2.3333333333333335,False,-1,0.9375,-1,-1.0,0.9375,merge_skipped,,-1,-1.0,-1,-1.0,12,0,
authomize@connectors-rest-api-client__3fa115d3__requests__pycurl,authomize/connectors-rest-api-client,3fa115d3,requests,pycurl,authomize@connectors-rest-api-client__3fa115d3,requests__pycurl,1,1,True,1,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,130,0,
evanp@ap__90969daf__tabulate__prettytable,evanp/ap,90969daf,tabulate,prettytable,evanp@ap__90969daf,tabulate__prettytable,48,48,True,48,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,112,0,
12932@cf-speedtest__78d9ee1d__requests__httpx,12932/cf-speedtest,78d9ee1d,requests,httpx,12932@cf-speedtest__78d9ee1d,requests__httpx,51,49,True,42,0.8571428571428571,-1,-1,False,-1,0.8571428571428571,-1,-1.0,False,-1,0.8571428571428571,-1,-1.0,0.8571428571428571,llmmig,,-1,-1.0,-1,-1.0,12,0,
getpatchwork@git-pw__02c38bef__requests__urllib3,getpatchwork/git-pw,02c38bef,requests,urllib3,getpatchwork@git-pw__02c38bef,requests__urllib3,84,83,True,0,0.0,-1,-1,True,83,1.0,83,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,176,0,
lmcinnes@glasbey__37cd1125__matplotlib__plotly,lmcinnes/glasbey,37cd1125,matplotlib,plotly,lmcinnes@glasbey__37cd1125,matplotlib__plotly,92,92,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,20,0,
lukasschwab@arxiv.py__a1180d0e__requests__treq,lukasschwab/arxiv.py,a1180d0e,requests,treq,lukasschwab@arxiv.py__a1180d0e,requests__treq,25,25,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,813,0,
juanjosalvador@nyaapy__38df01c2__requests__aiohttp,juanjosalvador/nyaapy,38df01c2,requests,aiohttp,juanjosalvador@nyaapy__38df01c2,requests__aiohttp,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,4,1.0,4,1.0,1.0,async_transform,,-1,-1.0,-1,-1.0,106,0,
ankane@mapkick.py__7d625d80__flask__cherrypy,ankane/mapkick.py,7d625d80,flask,cherrypy,ankane@mapkick.py__7d625d80,flask__cherrypy,38,38,True,38,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,25,0,
jundymek@free-proxy__6e391030__requests__aiohttp,jundymek/free-proxy,6e391030,requests,aiohttp,jundymek@free-proxy__6e391030,requests__aiohttp,17,17,True,12,0.7058823529411765,-1,-1,False,-1,0.7058823529411765,-1,-1.0,True,15,0.8823529411764706,3,0.25,0.8823529411764706,async_transform,,-1,-1.0,-1,-1.0,61,0,
david96182@ninjemail__2a52a8cc__requests__aiohttp,david96182/ninjemail,2a52a8cc,requests,aiohttp,david96182@ninjemail__2a52a8cc,requests__aiohttp,85,85,True,53,0.6235294117647059,-1,-1,False,-1,0.6235294117647059,-1,-1.0,True,53,0.6235294117647059,0,0.0,0.6235294117647059,llmmig,,-1,-1.0,-1,-1.0,462,0,
natcap@taskgraph__3f256c6a__importlib-metadata__setuptools,natcap/taskgraph,3f256c6a,importlib-metadata,setuptools,natcap@taskgraph__3f256c6a,importlib-metadata__setuptools,46,45,True,0,0.0,-1,-1,True,45,1.0,45,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,19,0,
dmtf@redfish-protocol-validator__e2f28669__colorama__termcolor,dmtf/redfish-protocol-validator,e2f28669,colorama,termcolor,dmtf@redfish-protocol-validator__e2f28669,colorama__termcolor,524,523,True,509,0.9732313575525813,-1,-1,True,522,0.9980879541108987,13,0.025540275049115914,False,-1,0.9980879541108987,-1,-1.0,0.9980879541108987,merge_skipped,True,522,0.9980879541108987,0,0.0,32,0,
jacob-y@django-clean-architecture__103d89e4__requests__aiohttp,jacob-y/django-clean-architecture,103d89e4,requests,aiohttp,jacob-y@django-clean-architecture__103d89e4,requests__aiohttp,15,15,True,12,0.8,-1,-1,False,-1,0.8,-1,-1.0,True,15,1.0,3,0.25,1.0,async_transform,,-1,-1.0,-1,-1.0,110,0,
pittcsc@pittapi__275fb928__beautifulsoup4__pyquery,pittcsc/pittapi,275fb928,beautifulsoup4,pyquery,pittcsc@pittapi__275fb928,beautifulsoup4__pyquery,73,73,True,68,0.9315068493150684,-1,-1,False,-1,0.9315068493150684,-1,-1.0,False,-1,0.9315068493150684,-1,-1.0,0.9315068493150684,llmmig,,-1,-1.0,-1,-1.0,8,0,
eth-cscs@stackinator__1255be83__jsonschema__cerberus,eth-cscs/stackinator,1255be83,jsonschema,cerberus,eth-cscs@stackinator__1255be83,jsonschema__cerberus,6,6,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,33,0,
miguelgrinberg@microblog-api__e250d711__requests__treq,miguelgrinberg/microblog-api,e250d711,requests,treq,miguelgrinberg@microblog-api__e250d711,requests__treq,44,44,True,43,0.9772727272727273,-1,-1,False,-1,0.9772727272727273,-1,-1.0,True,43,0.9772727272727273,0,0.0,0.9772727272727273,llmmig,,-1,-1.0,-1,-1.0,16,0,
miguelgrinberg@microblog-api__e250d711__flask__bottle,miguelgrinberg/microblog-api,e250d711,flask,bottle,miguelgrinberg@microblog-api__e250d711,flask__bottle,44,44,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,523,0,
getpatchwork@git-pw__02c38bef__requests__pycurl,getpatchwork/git-pw,02c38bef,requests,pycurl,getpatchwork@git-pw__02c38bef,requests__pycurl,84,83,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,275,0,
andreroggeri@pynubank__3a35d906__requests__httpx,andreroggeri/pynubank,3a35d906,requests,httpx,andreroggeri@pynubank__3a35d906,requests__httpx,328,322,True,72,0.2236024844720497,-1,-1,False,-1,0.2236024844720497,-1,-1.0,False,-1,0.2236024844720497,-1,-1.0,0.2236024844720497,llmmig,,-1,-1.0,-1,-1.0,84,0,
cronitorio@cronitor-python__cdbae557__requests__aiohttp,cronitorio/cronitor-python,cdbae557,requests,aiohttp,cronitorio@cronitor-python__cdbae557,requests__aiohttp,18,18,True,8,0.4444444444444444,-1,-1,True,8,0.4444444444444444,0,0.0,True,16,0.8888888888888888,8,1.0,0.8888888888888888,async_transform,,-1,-1.0,-1,-1.0,221,0,
azure@azure-functions-durable-python__efa63213__aiohttp__httpx,azure/azure-functions-durable-python,efa63213,aiohttp,httpx,azure@azure-functions-durable-python__efa63213,aiohttp__httpx,198,198,True,198,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,36,0,
avinassh@haxor__8c0cb6be__aiohttp__httpx,avinassh/haxor,8c0cb6be,aiohttp,httpx,avinassh@haxor__8c0cb6be,aiohttp__httpx,31,30,True,11,0.36666666666666664,-1,-1,False,-1,0.36666666666666664,-1,-1.0,False,-1,0.36666666666666664,-1,-1.0,0.36666666666666664,llmmig,True,30,1.0,19,1.7272727272727273,38,14,0.7307692307692307
ungarj@tilematrix__275b4d79__click__typer,ungarj/tilematrix,275b4d79,click,typer,ungarj@tilematrix__275b4d79,click__typer,75,73,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,205,0,
dwave-examples@3d-bin-packing__abb0ebd3__tabulate__prettytable,dwave-examples/3d-bin-packing,abb0ebd3,tabulate,prettytable,dwave-examples@3d-bin-packing__abb0ebd3,tabulate__prettytable,18,18,True,0,0.0,-1,-1,True,16,0.8888888888888888,16,1.0,False,-1,0.8888888888888888,-1,-1.0,0.8888888888888888,merge_skipped,True,18,1.0,2,0.125,70,27,0.7216494845360825
github@issue-metrics__44877577__python-dotenv__environs,github/issue-metrics,44877577,python-dotenv,environs,github@issue-metrics__44877577,python-dotenv__environs,98,98,True,0,0.0,-1,-1,True,85,0.8673469387755102,85,1.0,False,-1,0.8673469387755102,-1,-1.0,0.8673469387755102,merge_skipped,,-1,-1.0,-1,-1.0,73,0,
giuliorossetti@cdlib__c7e09398__seaborn__plotly,giuliorossetti/cdlib,c7e09398,seaborn,plotly,giuliorossetti@cdlib__c7e09398,seaborn__plotly,146,145,True,145,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,113,0,
git-shogg@finsec__e64e34a9__requests__httpx,git-shogg/finsec,e64e34a9,requests,httpx,git-shogg@finsec__e64e34a9,requests__httpx,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,146,0,
certcc@ssvc__20cd0390__jsonschema__cerberus,certcc/ssvc,20cd0390,jsonschema,cerberus,certcc@ssvc__20cd0390,jsonschema__cerberus,60,55,True,55,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,49,0,
aeroflorian@msteamsadaptivecard__417a13db__requests__requests_futures,aeroflorian/msteamsadaptivecard,417a13db,requests,requests_futures,aeroflorian@msteamsadaptivecard__417a13db,requests__requests_futures,5,5,True,5,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,8,0,
heavenshell@py-doq__75acafb9__toml__tomli,heavenshell/py-doq,75acafb9,toml,tomli,heavenshell@py-doq__75acafb9,toml__tomli,92,92,True,92,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,6,0,
octodns@octodns-ddns__d152390d__requests__pycurl,octodns/octodns-ddns,d152390d,requests,pycurl,octodns@octodns-ddns__d152390d,requests__pycurl,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,94,0,
filestack@filestack-python__0e44e337__requests__aiohttp,filestack/filestack-python,0e44e337,requests,aiohttp,filestack@filestack-python__0e44e337,requests__aiohttp,107,107,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,736,0,
phacdatahub@django-htmx-autocomplete__bb64864b__beautifulsoup4__pyquery,phacdatahub/django-htmx-autocomplete,bb64864b,beautifulsoup4,pyquery,phacdatahub@django-htmx-autocomplete__bb64864b,beautifulsoup4__pyquery,33,33,True,16,0.48484848484848486,-1,-1,True,19,0.5757575757575758,3,0.1875,False,-1,0.5757575757575758,-1,-1.0,0.5757575757575758,merge_skipped,,-1,-1.0,-1,-1.0,184,0,
jundymek@free-proxy__6e391030__requests__treq,jundymek/free-proxy,6e391030,requests,treq,jundymek@free-proxy__6e391030,requests__treq,17,17,True,12,0.7058823529411765,-1,-1,False,-1,0.7058823529411765,-1,-1.0,False,-1,0.7058823529411765,-1,-1.0,0.7058823529411765,llmmig,,-1,-1.0,-1,-1.0,45,0,
gugarosa@opytimizer__e050d12f__matplotlib__altair,gugarosa/opytimizer,e050d12f,matplotlib,altair,gugarosa@opytimizer__e050d12f,matplotlib__altair,662,661,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,100,0,
andreroggeri@pynubank__3a35d906__requests__aiohttp,andreroggeri/pynubank,3a35d906,requests,aiohttp,andreroggeri@pynubank__3a35d906,requests__aiohttp,328,322,True,23,0.06832298136645963,-1,-1,False,-1,0.06832298136645963,-1,-1.0,True,20,0.06832298136645963,-3,-0.13043478260869565,0.06832298136645963,llmmig,,-1,-1.0,-1,-1.0,673,0,
icane@pyaxis__5217b0e8__requests__pycurl,icane/pyaxis,5217b0e8,requests,pycurl,icane@pyaxis__5217b0e8,requests__pycurl,28,28,True,27,0.9642857142857143,-1,-1,True,27,0.9642857142857143,0,0.0,False,-1,0.9642857142857143,-1,-1.0,0.9642857142857143,llmmig,,-1,-1.0,-1,-1.0,44,0,
eyeseast@python-frontmatter__025a94c2__toml__tomlkit,eyeseast/python-frontmatter,025a94c2,toml,tomlkit,eyeseast@python-frontmatter__025a94c2,toml__tomlkit,56,54,True,54,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,26,0,
arvatoaws-labs@k8soptimizer__212a7278__requests__pycurl,arvatoaws-labs/k8soptimizer,212a7278,requests,pycurl,arvatoaws-labs@k8soptimizer__212a7278,requests__pycurl,47,47,True,47,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,1991,0,
astelmach01@tinylang__7ea9f90f__python-dotenv__dynaconf,astelmach01/tinylang,7ea9f90f,python-dotenv,dynaconf,astelmach01@tinylang__7ea9f90f,python-dotenv__dynaconf,6,6,True,6,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,4,0,
polymarket@py-clob-client__8ced2024__requests__pycurl,polymarket/py-clob-client,8ced2024,requests,pycurl,polymarket@py-clob-client__8ced2024,requests__pycurl,68,68,True,68,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,92,0,
codewithemad@apyrat__de1852d8__requests__urllib3,codewithemad/apyrat,de1852d8,requests,urllib3,codewithemad@apyrat__de1852d8,requests__urllib3,8,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,22,0,
ozgurkara@fastapi-pydiator__7d70a90a__fastapi__sanic,ozgurkara/fastapi-pydiator,7d70a90a,fastapi,sanic,ozgurkara@fastapi-pydiator__7d70a90a,fastapi__sanic,37,37,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,249,0,
dknowles2@pyschlage__5c48dcd0__requests__treq,dknowles2/pyschlage,5c48dcd0,requests,treq,dknowles2@pyschlage__5c48dcd0,requests__treq,58,54,True,33,0.6111111111111112,-1,-1,False,-1,0.6111111111111112,-1,-1.0,True,37,0.6851851851851852,4,0.12121212121212122,0.6851851851851852,async_transform,,-1,-1.0,-1,-1.0,238,0,
sudiptob2@cf-stats__ce93670b__requests__aiohttp,sudiptob2/cf-stats,ce93670b,requests,aiohttp,sudiptob2@cf-stats__ce93670b,requests__aiohttp,10,10,True,8,0.8,-1,-1,False,-1,0.8,-1,-1.0,True,9,0.9,1,0.125,0.9,async_transform,,-1,-1.0,-1,-1.0,51,0,
haidra-org@ai-horde-styles__1221207a__requests__aiohttp,haidra-org/ai-horde-styles,1221207a,requests,aiohttp,haidra-org@ai-horde-styles__1221207a,requests__aiohttp,3,2,True,1,0.5,-1,-1,False,-1,0.5,-1,-1.0,True,1,0.5,0,0.0,0.5,llmmig,,-1,-1.0,-1,-1.0,24,0,
google@github_nonpublic_api__895a9075__requests__pycurl,google/github_nonpublic_api,895a9075,requests,pycurl,google@github_nonpublic_api__895a9075,requests__pycurl,12,12,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,106,0,
raphaelm@python-fints__0dc1a801__requests__pycurl,raphaelm/python-fints,0dc1a801,requests,pycurl,raphaelm@python-fints__0dc1a801,requests__pycurl,68,65,True,65,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,37,0,
malmgrek@gammy__0b347ec9__matplotlib__altair,malmgrek/gammy,0b347ec9,matplotlib,altair,malmgrek@gammy__0b347ec9,matplotlib__altair,60,60,True,60,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,249,0,
andreroggeri@pynubank__3a35d906__requests__treq,andreroggeri/pynubank,3a35d906,requests,treq,andreroggeri@pynubank__3a35d906,requests__treq,328,322,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,378,0,
sann05@python-currencycom__d790bd00__requests__treq,sann05/python-currencycom,d790bd00,requests,treq,sann05@python-currencycom__d790bd00,requests__treq,47,43,True,2,0.046511627906976744,-1,-1,True,0,0.046511627906976744,-2,-1.0,True,4,0.09302325581395349,2,1.0,0.09302325581395349,async_transform,,-1,-1.0,-1,-1.0,915,0,
polymarket@py-clob-client__8ced2024__requests__httpx,polymarket/py-clob-client,8ced2024,requests,httpx,polymarket@py-clob-client__8ced2024,requests__httpx,68,68,True,68,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,11,0,
devexp-db@distgen__9512f356__jinja2__mako,devexp-db/distgen,9512f356,jinja2,mako,devexp-db@distgen__9512f356,jinja2__mako,100,97,True,91,0.9381443298969072,-1,-1,True,96,0.9896907216494846,5,0.054945054945054944,False,-1,0.9896907216494846,-1,-1.0,0.9896907216494846,merge_skipped,,-1,-1.0,-1,-1.0,39,0,
joeyagreco@sleeper__f5beb770__requests__requests_futures,joeyagreco/sleeper,f5beb770,requests,requests_futures,joeyagreco@sleeper__f5beb770,requests__requests_futures,49,49,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,12,0,
kmiq@coinbase-advanced-python__660f2f07__requests__aiohttp,kmiq/coinbase-advanced-python,660f2f07,requests,aiohttp,kmiq@coinbase-advanced-python__660f2f07,requests__aiohttp,36,36,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,2239,0,
python-cas@python-cas__5697dcc5__requests__httpx,python-cas/python-cas,5697dcc5,requests,httpx,python-cas@python-cas__5697dcc5,requests__httpx,21,21,True,21,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,8,0,
lamoreauxlab@srpenergy-api-client-python__693bafd8__requests__urllib3,lamoreauxlab/srpenergy-api-client-python,693bafd8,requests,urllib3,lamoreauxlab@srpenergy-api-client-python__693bafd8,requests__urllib3,43,43,True,24,0.5581395348837209,-1,-1,True,24,0.5581395348837209,0,0.0,False,-1,0.5581395348837209,-1,-1.0,0.5581395348837209,llmmig,,-1,-1.0,-1,-1.0,116,0,
sann05@python-currencycom__d790bd00__requests__urllib3,sann05/python-currencycom,d790bd00,requests,urllib3,sann05@python-currencycom__d790bd00,requests__urllib3,47,43,True,2,0.046511627906976744,-1,-1,True,25,0.5813953488372093,23,11.5,False,-1,0.5813953488372093,-1,-1.0,0.5813953488372093,merge_skipped,,-1,-1.0,-1,-1.0,50,0,
codewithemad@apyrat__de1852d8__click__typer,codewithemad/apyrat,de1852d8,click,typer,codewithemad@apyrat__de1852d8,click__typer,8,6,True,4,0.6666666666666666,-1,-1,False,-1,0.6666666666666666,-1,-1.0,False,-1,0.6666666666666666,-1,-1.0,0.6666666666666666,llmmig,,-1,-1.0,-1,-1.0,100,0,
growthbook@growthbook-python__699fba51__cryptography__pycryptodome,growthbook/growthbook-python,699fba51,cryptography,pycryptodome,growthbook@growthbook-python__699fba51,cryptography__pycryptodome,451,451,True,0,0.0,-1,-1,True,451,1.0,451,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,14,0,
miguelgrinberg@microblog-api__e250d711__flask__tornado,miguelgrinberg/microblog-api,e250d711,flask,tornado,miguelgrinberg@microblog-api__e250d711,flask__tornado,44,44,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,True,0,0.0,0,0.0,109,0,
coguardio@coguard-cli__48207839__requests__urllib3,coguardio/coguard-cli,48207839,requests,urllib3,coguardio@coguard-cli__48207839,requests__urllib3,379,355,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,128,0,
